Warning: truncated output (original token count: 71539)
Total output lines: 201

﻿Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Дом №64-88: выразительная архитектура,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/64-88.mp4,Готовые проекты домов,00:01,"Проект дома №64-88. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 257,94 м²; 1 этаж; габариты 20.7×24.25 м; материал — газобетон; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/64-88?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8348_64-88_midnight_galaxy&utm_term=gotovye-proekty-domov,,"проект дома 64-88, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 257,94 м², газобетон, европейский"
Проект №37-63: пространство и фасады,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/37-63.mp4,Планировки загородных домов,00:01,"Проект дома №37-63. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 752 м²; 2 этажа; габариты 31.09×31.59 м; материал — кирпич. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/37-63?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8349_37-63_cosmic_floor_plans&utm_term=planirovki-zagorodnyh-domov,,"проект дома 37-63, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 752 м², кирпич"
Архитектурная история дома №57-07F,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/57-07F.mp4,Красивые фасады домов,00:01,"Проект дома №57-07F. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 150,73 м²; 2 этажа; габариты 9.9×10.9 м; материал — газобетон; стиль — современный. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/57-07F?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8350_57-07f_lavender_facades&utm_term=krasivye-fasady-domov,,"проект дома 57-07F, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 150,73 м², газобетон, современный"
Дом №46-09AK1L: полный обзор планировки,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/46-09AK1L.mp4,Архитектура частного дома,00:01,"Проект дома №46-09AK1L. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 161,62 м²; 1 этаж; габариты 17.7×13.38 м; материал — кирпич; стиль — стиль Райта. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/46-09AK1L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8351_46-09ak1l_midnight_architecture&utm_term=arhitektura-chastnogo-doma,,"проект дома 46-09AK1L, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 161,62 м², кирпич, стиль Райта"
Проект №47-14: фасады крупным планом,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/47-14.mp4,Дома с планами и фасадами,00:01,"Проект дома №47-14. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 174,7 м²; 2 этажа; габариты 9×15.3 м; материал — газобетон; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/47-14?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8352_47-14_midnight_galaxy&utm_term=doma-s-planami-i-fasadami,,"проект дома 47-14, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 174,7 м², газобетон, европейский"
Дом с характером №70-85BK1,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/70-85BK1.mp4,Двухэтажные проекты домов,00:01,"Проект дома №70-85BK1. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 161,13 м²; 2 этажа; габариты 11.095×14.76 м; материал — кирпич; стиль — хай-тек. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/70-85BK1?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8353_70-85bk1_cosmic_floor_plans&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 70-85BK1, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 161,13 м², кирпич, хай-тек"
Дом №49-91: выразительная архитектура,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/49-91.mp4,Проекты частных домов,00:01,"Проект дома №49-91. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 220,21 м²; 2 этажа; габариты 14.73×18.8 м; материал — кирпич. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/49-91?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8354_49-91_lavender_facades&utm_term=proekty-chastnyh-domov,,"проект дома 49-91, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 220,21 м², кирпич"
Проект №91-87A: пространство и фасады,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/91-87A.mp4,Готовые проекты домов,00:01,"Проект дома №91-87A. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 12,29 м²; 1 этаж; габариты 2.2×7.73 м; материал — деревянный каркас; стиль — европейский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/91-87A?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8355_91-87a_midnight_architecture&utm_term=gotovye-proekty-domov,,"проект дома 91-87A, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 12,29 м², деревянный каркас, европейский"
Архитектурная история дома №57-05GL,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/57-05GL.mp4,Планировки загородных домов,00:01,"Проект дома №57-05GL. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 155,31 м²; 2 этажа; габариты 10.66×10.66 м; материал — газобетон; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/57-05GL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8356_57-05gl_midnight_galaxy&utm_term=planirovki-zagorodnyh-domov,,"проект дома 57-05GL, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 155,31 м², газобетон, европейский"
Дом №46-53L: полный обзор планировки,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/46-53L.mp4,Красивые фасады домов,00:01,"Проект дома №46-53L. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 251,41 м²; 2 этажа; габариты 20.2×16.06 м; материал — кирпич. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/46-53L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8357_46-53l_cosmic_floor_plans&utm_term=krasivye-fasady-domov,,"проект дома 46-53L, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 251,41 м², кирпич"
Проект №45-50L: фасады крупным планом,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/45-50L.mp4,Архитектура частного дома,00:01,"Проект дома №45-50L. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 160,68 м²; 2 этажа; габариты 11.16×11.16 м; материал — кирпич; стиль — европейский. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/45-50L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8358_45-50l_lavender_facades&utm_term=arhitektura-chastnogo-doma,,"проект дома 45-50L, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 160,68 м², кирпич, европейский"
Дом с характером №46-08TABAKL,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/46-08TABAKL.mp4,Дома с планами и фасадами,00:01,"Проект дома №46-08TABAKL. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 296,81 м²; 2 этажа; габариты 13.67×17.08 м; материал — кирпич; стиль — стиль Райта. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/46-08TABAKL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8359_46-08tabakl_midnight_architecture&utm_term=doma-s-planami-i-fasadami,,"проект дома 46-08TABAKL, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 296,81 м², кирпич, стиль Райта"
Дом №49-16: выразительная архитектура,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/49-16.mp4,Двухэтажные проекты домов,00:01,"Проект дома №49-16. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 133,5 м²; 2 этажа; габариты 12.6×14.1 м; материал — газобетон; стиль — современный. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/49-16?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8360_49-16_midnight_galaxy&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 49-16, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 133,5 м², газобетон, современный"
Проект №68-60: пространство и фасады,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/68-60.mp4,Проекты частных домов,00:01,"Проект дома №68-60. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 350,15 м²; 2 этажа; габариты 17.4×21.6 м; материал — газобетон; стиль — европейский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/68-60?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8361_68-60_cosmic_floor_plans&utm_term=proekty-chastnyh-domov,,"проект дома 68-60, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 350,15 м², газобетон, европейский"
Архитектурная история дома №49-70P,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/49-70P.mp4,Готовые проекты домов,00:01,"Проект дома №49-70P. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 183,2 м²; 2 этажа; габариты 11.2×13.5 м; материал — блоки porotherm 44 см; стиль — хай-тек. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/49-70P?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8362_49-70p_lavender_facades&utm_term=gotovye-proekty-domov,,"проект дома 49-70P, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 183,2 м², блоки porotherm 44 см, хай-тек"
Дом №57-23A: полный обзор планировки,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/57-23A.mp4,Планировки загородных домов,00:01,"Проект дома №57-23A. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 291,93 м²; 2 этажа; габариты 11×13.64 м; материал — газобетон. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/57-23A?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8363_57-23a_midnight_architecture&utm_term=planirovki-zagorodnyh-domov,,"проект дома 57-23A, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 291,93 м², газобетон"
Проект №15-30: фасады крупным планом,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/15-30.mp4,Красивые фасады домов,00:01,"Проект дома №15-30. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 212,7 м²; 2 этажа; габариты 11.9×11.9 м; материал — газобетон; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/15-30?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8364_15-30_midnight_galaxy&utm_term=krasivye-fasady-domov,,"проект дома 15-30, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 212,7 м², газобетон, европейский"
Дом с характером №59-98KL,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/59-98KL.mp4,Архитектура частного дома,00:01,"Проект дома №59-98KL. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 173,46 м²; 2 этажа; габариты 10.68×12.38 м; материал — кирпич; стиль — скандинавский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/59-98KL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8365_59-98kl_cosmic_floor_plans&utm_term=arhitektura-chastnogo-doma,,"проект дома 59-98KL, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 173,46 м², кирпич, скандинавский"
Дом №48-40: выразительная архитектура,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/48-40.mp4,Дома с планами и фасадами,00:01,"Проект дома №48-40. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 752,9 м²; 2 этажа; габариты 24.79×32.16 м; материал — кирпич. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/48-40?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8366_48-40_lavender_facades&utm_term=doma-s-planami-i-fasadami,,"проект дома 48-40, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 752,9 м², кирпич"
Проект №57-83A: пространство и фасады,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/57-83A.mp4,Двухэтажные проекты домов,00:01,"Проект дома №57-83A. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 203,1 м²; 2 этажа; габариты 10.2×13.45 м; материал — газобетон; стиль — шале. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/57-83A?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8367_57-83a_midnight_architecture&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 57-83A, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 203,1 м², газобетон, шале"
Архитектурная история дома №45-01BL,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/45-01BL.mp4,Проекты частных домов,00:01,"Проект дома №45-01BL. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 230,26 м²; 2 этажа; габариты 12.6×12.72 м; материал — кирпич; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/45-01BL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8368_45-01bl_midnight_galaxy&utm_term=proekty-chastnyh-domov,,"проект дома 45-01BL, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 230,26 м², кирпич, европейский"
Дом №45-64NMAGL: полный обзор планировки,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/45-64NMAGL.mp4,Готовые проекты домов,00:01,"Проект дома №45-64NMAGL. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 151,14 м²; 2 этажа; габариты 12.2×12.5 м; материал — газобетон; стиль — стиль Райта. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/45-64NMAGL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8369_45-64nmagl_cosmic_floor_plans&utm_term=gotovye-proekty-domov,,"проект дома 45-64NMAGL, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 151,14 м², газобетон, стиль Райта"
Проект №58-22B: фасады крупным планом,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/58-22B.mp4,Планировки загородных домов,00:01,"Проект дома №58-22B. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 212,27 м²; 2 этажа; габариты 12×12 м; материал — газобетон; стиль — скандинавский. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/58-22B?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8370_58-22b_lavender_facades&utm_term=planirovki-zagorodnyh-domov,,"проект дома 58-22B, Планировки загородных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 212,27 м², газобетон, скандинавский"
Дом с характером №68-30,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/68-30.mp4,Красивые фасады домов,00:01,"Проект дома №68-30. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 311,86 м²; 2 этажа; габариты 12.35×23.4 м; материал — газобетон; стиль — американский. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/68-30?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8371_68-30_midnight_architecture&utm_term=krasivye-fasady-domov,,"проект дома 68-30, Красивые фасады домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 311,86 м², газобетон, американский"
Дом №60-75: выразительная архитектура,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/60-75.mp4,Архитектура частного дома,00:01,"Проект дома №60-75. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 146,88 м²; 2 этажа; габариты 9.6×10 м; материал — газобетон; стиль — современный. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/60-75?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8372_60-75_midnight_galaxy&utm_term=arhitektura-chastnogo-doma,,"проект дома 60-75, Архитектура частного дома, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 146,88 м², газобетон, современный"
Проект №58-09FK: пространство и фасады,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/58-09FK.mp4,Дома с планами и фасадами,00:01,"Проект дома №58-09FK. Архитектурный обзор помогает быстро оценить проект со всех сторон. Все изображения получены непосредственно из карточки соответствующего проекта. Параметры проекта: площадь 184,85 м²; 2 этажа; габариты 12.22×18.8 м; материал — кирпич; стиль — скандинавский. На сайте доступны все планы, характеристики и состав проектной документации.",https://catalog-plans.ru/catalog/58-09FK?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8373_58-09fk_cosmic_floor_plans&utm_term=doma-s-planami-i-fasadami,,"проект дома 58-09FK, Дома с планами и фасадами, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 184,85 м², кирпич, скандинавский"
Архитектурная история дома №38-17,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/38-17.mp4,Двухэтажные проекты домов,00:01,"Проект дома №38-17. Ролик показывает визуализацию, реальную планировку и чертежи фасадов. Планы этажей помогают оценить расположение комнат и общую логику дома. Параметры проекта: площадь 587,03 м²; 2 этажа; габариты 18.89×20.9 м; материал — кирпич; стиль — американский. Перейдите к карточке дома и оцените характеристики выбранного проекта.",https://catalog-plans.ru/catalog/38-17?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8374_38-17_lavender_facades&utm_term=dvuhetazhnye-proekty-domov,,"проект дома 38-17, Двухэтажные проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 587,03 м², кирпич, американский"
Дом №48-19: полный обзор планировки,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/48-19.mp4,Проекты частных домов,00:01,"Проект дома №48-19. Новый формат объединяет главные материалы карточки проекта в одном видео. Четыре фасада дают представление об архитектуре со всех сторон. Параметры проекта: площадь 51,13 м²; 1 этаж; габариты 8×8 м; материал — кирпич. Сохраните вариант и сравните его с другими проектами из каталога.",https://catalog-plans.ru/catalog/48-19?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8375_48-19_midnight_architecture&utm_term=proekty-chastnyh-domov,,"проект дома 48-19, Проекты частных домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 51,13 м², кирпич"
Проект №58-92EFL: фасады крупным планом,https://raw.githubusercontent.com/nemchenik/test/f625fd5c3f91d191020b8fbbe061d7dba05941e0/pinterest/generated_batch_45_midnight_galaxy_video/58-92EFL.mp4,Готовые проекты домов,00:01,"Проект дома №58-92EFL. В коротком видео собраны внешний вид дома, его планы и фасады. Проект случайным образом выбран из полного каталога catalog-plans.ru. Параметры проекта: площадь 166 м²; 2 этажа; габариты 11.97×12.15 м; материал — газобетон; стиль — европейский. Откройте проект, чтобы подробно рассмотреть помещения, размеры и фасады.",https://catalog-plans.ru/catalog/58-92EFL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_midnight_galaxy_video_batch_45&utm_content=pin_8376_58-92efl_midnight_galaxy&utm_term=gotovye-proekty-domov,,"проект дома 58-92EFL, Готовые проекты домов, готовый проект дома, планировка дома, архитектура дома, фасады частного дома, поэтажные планы, фасады дома, catalog-plans.ru, дом 166 м², газобетон, европейский"
